spaceIndex,spaceId,spaceSymbol,spaceAddress,proposalId,proposalTitle,proposalBody,proposalChoices,proposalStart,proposalStart.1,proposalEnd,proposalSanpshot,proposalAuth,proposalSpace,voteId,voteVoter,voteCreated,voteChoice,voteSpace
1484,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1485,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,0
1486,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,0
1488,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1489,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1491,113,113,113,113,113,99,113,113,113,113,0,113,113,113,113,113,113,0
1492,49,49,49,49,49,49,49,49,49,49,0,49,49,49,49,49,49,0
1496,68,68,68,68,68,68,68,68,68,68,0,68,68,68,68,68,68,0
1497,11,11,11,11,11,11,11,11,11,11,0,11,11,11,11,11,11,0
1498,158,158,158,158,158,158,158,158,158,158,0,158,158,158,158,158,158,0
1500,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,0
1501,93,93,93,93,93,93,93,93,93,93,0,93,93,93,93,93,93,0
1504,313,313,313,313,313,307,313,313,313,313,0,313,313,313,313,313,313,0
1505,2687,2687,2687,2687,2687,2117,2687,2687,2687,2687,0,2687,2687,2687,2687,2687,2687,0
1506,2092,2092,2092,2092,2092,2092,2092,2092,2092,2092,0,2092,2092,2092,2092,2092,2092,0
1510,32,32,32,32,32,32,32,32,32,32,0,32,32,32,32,32,32,0
1511,12,12,12,12,12,12,12,12,12,12,0,12,12,12,12,12,12,0
1512,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,0
1513,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1514,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,0
1515,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1516,51,51,51,51,51,51,51,51,51,51,0,51,51,51,51,51,51,0
1517,75,75,75,75,75,75,75,75,75,75,0,75,75,75,75,75,75,0
1518,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,0
1519,336,336,336,336,336,328,336,336,336,336,0,336,336,336,336,336,336,0
1520,33304,33304,33304,33304,33304,33304,33304,33304,33304,33304,0,33304,33304,33304,33304,33304,33304,0
1521,345,345,345,345,345,345,345,345,345,345,0,345,345,345,345,345,345,0
1523,145,145,145,145,145,145,145,145,145,145,0,145,145,145,145,145,145,0
1526,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1527,170,170,170,170,170,170,170,170,170,170,0,170,170,170,170,170,170,0
1528,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1530,92,92,92,92,92,92,92,92,92,92,0,92,92,92,92,92,92,0
1531,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,0
1532,211,211,211,211,211,211,211,211,211,211,0,211,211,211,211,211,211,0
1534,235,235,235,235,235,235,235,235,235,235,0,235,235,235,235,235,235,0
1536,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1537,68,68,68,68,68,68,68,68,68,68,0,68,68,68,68,68,68,0
1538,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0
1541,65,65,65,65,65,65,65,65,65,65,0,65,65,65,65,65,65,0
1542,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,0
1543,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0
1547,133,133,133,133,133,133,133,133,133,133,0,133,133,133,133,133,133,0
1549,13,13,13,13,13,8,13,13,13,13,0,13,13,13,13,13,13,0
1550,93,93,93,93,93,93,93,93,93,93,0,93,93,93,93,93,93,0
1552,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,0
1553,20,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,20,0
1556,122,122,122,122,122,122,122,122,122,122,0,122,122,122,122,122,122,0
1557,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0
1558,939,939,939,939,939,938,939,939,939,939,0,939,939,939,939,939,939,0
1559,88,88,88,88,88,0,88,88,88,88,0,88,88,88,88,88,88,0
1561,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1562,148,148,148,148,148,131,148,148,148,148,0,148,148,148,148,148,148,0
1563,57,57,57,57,57,57,57,57,57,57,0,57,57,57,57,57,57,0
1564,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1566,30,30,30,30,30,30,30,30,30,30,0,30,30,30,30,30,30,0
1568,22,22,22,22,22,22,22,22,22,22,0,22,22,22,22,22,22,0
1569,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1570,24,24,24,24,24,24,24,24,24,24,0,24,24,24,24,24,24,0
1572,4,4,4,4,4,3,4,4,4,4,0,4,4,4,4,4,4,0
1573,43,43,43,43,43,30,43,43,43,43,0,43,43,43,43,43,43,0
1574,262,262,262,262,262,262,262,262,262,262,0,262,262,262,262,262,262,0
1580,365,365,365,365,365,365,365,365,365,365,0,365,365,365,365,365,365,0
1582,1164,1164,1164,1164,1164,1164,1164,1164,1164,1164,0,1164,1164,1164,1164,1164,1164,0
1586,57,57,57,57,57,57,57,57,57,57,0,57,57,57,57,57,57,0
1588,32,32,32,32,32,16,32,32,32,32,0,32,32,32,32,32,32,0
1589,24,24,24,24,24,24,24,24,24,24,0,24,24,24,24,24,24,0
1592,34,34,34,34,34,34,34,34,34,34,0,34,34,34,34,34,34,0
1594,3,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3,3,0
1597,23,23,23,23,23,23,23,23,23,23,0,23,23,23,23,23,23,0
1598,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,0
1599,25,25,25,25,25,25,25,25,25,25,0,25,25,25,25,25,25,0
1600,55,55,55,55,55,55,55,55,55,55,0,55,55,55,55,55,55,0
1603,23,23,23,23,23,2,23,23,23,23,0,23,23,23,23,23,23,0
1604,15,15,15,15,15,15,15,15,15,15,0,15,15,15,15,15,15,0
1605,37,37,37,37,37,37,37,37,37,37,0,37,37,37,37,37,37,0
1607,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,0
1608,2552,2552,2552,2552,2552,2455,2552,2552,2552,2552,0,2552,2552,2552,2552,2552,2552,0
1609,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0
1610,4,4,4,4,4,0,4,4,4,4,0,4,4,4,4,4,4,0
1612,74,74,74,74,74,74,74,74,74,74,0,74,74,74,74,74,74,0
1613,23,23,23,23,23,23,23,23,23,23,0,23,23,23,23,23,23,0
1614,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,0
1616,101,101,101,101,101,101,101,101,101,101,0,101,101,101,101,101,101,0
1617,22,22,22,22,22,19,22,22,22,22,0,22,22,22,22,22,22,0
1618,257,257,257,257,257,256,257,257,257,257,0,257,257,257,257,257,257,0
1619,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,0
1620,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,0
1621,210,210,210,210,210,197,210,210,210,210,0,210,210,210,210,210,210,0
1622,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0
1623,1143,1143,1143,1143,1143,1118,1143,1143,1143,1143,0,1143,1143,1143,1143,1143,1143,0
1624,768,768,768,768,768,768,768,768,768,768,0,768,768,768,768,768,768,0
1625,76,76,76,76,76,76,76,76,76,76,0,76,76,76,76,76,76,0
1626,39,39,39,39,39,39,39,39,39,39,0,39,39,39,39,39,39,0
1627,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,0
1629,669,669,669,669,669,669,669,669,669,669,0,669,669,669,669,669,669,0
1632,3283,3283,3283,3283,3283,3249,3283,3283,3283,3283,0,3283,3283,3283,3283,3283,3283,0
1633,293,293,293,293,293,293,293,293,293,293,0,293,293,293,293,293,293,0
1634,1397,1397,1397,1397,1397,1343,1397,1397,1397,1397,0,1397,1397,1397,1397,1397,1397,0
1635,81,81,81,81,81,71,81,81,81,81,0,81,81,81,81,81,81,0
1637,2,2,2,2,2,1,2,2,2,2,0,2,2,2,2,2,2,0
1638,62,62,62,62,62,62,62,62,62,62,0,62,62,62,62,62,62,0
1643,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1644,405,405,405,405,405,405,405,405,405,405,0,405,405,405,405,405,405,0
1647,118,118,118,118,118,118,118,118,118,118,0,118,118,118,118,118,118,0
1649,28,28,28,28,28,16,28,28,28,28,0,28,28,28,28,28,28,0
1651,69,69,69,69,69,69,69,69,69,69,0,69,69,69,69,69,69,0
1652,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1654,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,0
1656,611,611,611,611,611,611,611,611,611,611,0,611,611,611,611,611,611,0
1657,256,256,256,256,256,256,256,256,256,256,0,256,256,256,256,256,256,0
1658,13,13,13,13,13,13,13,13,13,13,0,13,13,13,13,13,13,0
1665,58,58,58,58,58,58,58,58,58,58,0,58,58,58,58,58,58,0
1666,38,38,38,38,38,38,38,38,38,38,0,38,38,38,38,38,38,0
1667,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,0
1668,109,109,109,109,109,109,109,109,109,109,0,109,109,109,109,109,109,0
1669,245,245,245,245,245,245,245,245,245,245,0,245,245,245,245,245,245,0
1670,228,228,228,228,228,228,228,228,228,228,0,228,228,228,228,228,228,0
1671,5,5,5,5,5,3,5,5,5,5,0,5,5,5,5,5,5,0
1672,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,0
1674,728,728,728,728,728,728,728,728,728,728,0,728,728,728,728,728,728,0
1676,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1677,66,66,66,66,66,66,66,66,66,66,0,66,66,66,66,66,66,0
1678,9473,9473,9473,9473,9473,9473,9473,9473,9473,9473,0,9473,9473,9473,9473,9473,9473,0
1679,18,18,18,18,18,18,18,18,18,18,0,18,18,18,18,18,18,0
1681,421,421,421,421,421,402,421,421,421,421,0,421,421,421,421,421,421,0
1684,11,11,11,11,11,11,11,11,11,11,0,11,11,11,11,11,11,0
1685,10,10,10,10,10,0,10,10,10,10,0,10,10,10,10,10,10,0
1687,70,70,70,70,70,0,70,70,70,70,0,70,70,70,70,70,70,0
1688,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,0
1689,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0
1692,485,485,485,485,485,451,485,485,485,485,0,485,485,485,485,485,485,0
1695,3,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3,3,0
1696,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1698,16,16,16,16,16,16,16,16,16,16,0,16,16,16,16,16,16,0
1699,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1700,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,0
1709,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0
1710,39,39,39,39,39,39,39,39,39,39,0,39,39,39,39,39,39,0
1711,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,0
1713,13,13,13,13,13,13,13,13,13,13,0,13,13,13,13,13,13,0
1714,122,122,122,122,122,122,122,122,122,122,0,122,122,122,122,122,122,0
1715,1076,1076,1076,1076,1076,1076,1076,1076,1076,1076,0,1076,1076,1076,1076,1076,1076,0
1717,619,619,619,619,619,619,619,619,619,619,0,619,619,619,619,619,619,0
1720,499,499,499,499,499,499,499,499,499,499,0,499,499,499,499,499,499,0
1722,255,255,255,255,255,0,255,255,255,255,0,255,255,255,255,255,255,0
1724,511,511,511,511,511,511,511,511,511,511,0,511,511,511,511,511,511,0
1725,344,344,344,344,344,344,344,344,344,344,0,344,344,344,344,344,344,0
1727,84,84,84,84,84,84,84,84,84,84,0,84,84,84,84,84,84,0
1729,25,25,25,25,25,25,25,25,25,25,0,25,25,25,25,25,25,0
1730,971,971,971,971,971,971,971,971,971,971,0,971,971,971,971,971,971,0
1732,36,36,36,36,36,36,36,36,36,36,0,36,36,36,36,36,36,0
1734,21,21,21,21,21,21,21,21,21,21,0,21,21,21,21,21,21,0
1735,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0
1736,238,238,238,238,238,238,238,238,238,238,0,238,238,238,238,238,238,0
1738,67,67,67,67,67,64,67,67,67,67,0,67,67,67,67,67,67,0
1740,909,909,909,909,909,909,909,909,909,909,0,909,909,909,909,909,909,0
1741,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1743,10,10,10,10,10,5,10,10,10,10,0,10,10,10,10,10,10,0
1744,33,33,33,33,33,33,33,33,33,33,0,33,33,33,33,33,33,0
1745,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,0
1746,737,737,737,737,737,737,737,737,737,737,0,737,737,737,737,737,737,0
1749,361,361,361,361,361,79,361,361,361,361,0,361,361,361,361,361,361,0
1750,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,0
1752,4,4,4,4,4,0,4,4,4,4,0,4,4,4,4,4,4,0
1754,76,76,76,76,76,76,76,76,76,76,0,76,76,76,76,76,76,0
1755,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,0
1756,37,37,37,37,37,37,37,37,37,37,0,37,37,37,37,37,37,0
1758,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0
1759,33,33,33,33,33,33,33,33,33,33,0,33,33,33,33,33,33,0
1760,15,15,15,15,15,15,15,15,15,15,0,15,15,15,15,15,15,0
1762,28,28,28,28,28,28,28,28,28,28,0,28,28,28,28,28,28,0
1763,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0
1764,422,422,422,422,422,220,422,422,422,422,0,422,422,422,422,422,422,0
1765,35,35,35,35,35,35,35,35,35,35,0,35,35,35,35,35,35,0
1766,1784,1784,1784,1784,1784,1784,1784,1784,1784,1784,0,1784,1784,1784,1784,1784,1784,0
1767,149,149,149,149,149,149,149,149,149,149,0,149,149,149,149,149,149,0
1768,134,134,134,134,134,134,134,134,134,134,0,134,134,134,134,134,134,0
1769,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1770,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1771,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,0
1772,66,66,66,66,66,66,66,66,66,66,0,66,66,66,66,66,66,0
1773,770,770,770,770,770,770,770,770,770,770,0,770,770,770,770,770,770,0
1774,48,48,48,48,48,48,48,48,48,48,0,48,48,48,48,48,48,0
1775,162,162,162,162,162,162,162,162,162,162,0,162,162,162,162,162,162,0
1776,2,2,2,2,2,0,2,2,2,2,0,2,2,2,2,2,2,0
1777,343,343,343,343,343,343,343,343,343,343,0,343,343,343,343,343,343,0
1778,127,127,127,127,127,123,127,127,127,127,0,127,127,127,127,127,127,0
1779,81,81,81,81,81,81,81,81,81,81,0,81,81,81,81,81,81,0
1781,24,24,24,24,24,24,24,24,24,24,0,24,24,24,24,24,24,0
1783,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1784,4,4,4,4,4,2,4,4,4,4,0,4,4,4,4,4,4,0
1785,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0
1787,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0
1788,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,0
1789,13240,13240,13240,13240,13240,13240,13240,13240,13240,13240,0,13240,13240,13240,13240,13240,13240,0
1792,2552,2552,2552,2552,2552,2552,2552,2552,2552,2552,0,2552,2552,2552,2552,2552,2552,0
1793,64,64,64,64,64,64,64,64,64,64,0,64,64,64,64,64,64,0
1794,161,161,161,161,161,103,161,161,161,161,0,161,161,161,161,161,161,0
1795,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1796,450,450,450,450,450,450,450,450,450,450,0,450,450,450,450,450,450,0
1799,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,0
1802,180,180,180,180,180,180,180,180,180,180,0,180,180,180,180,180,180,0
1803,25,25,25,25,25,25,25,25,25,25,0,25,25,25,25,25,25,0
1804,134,134,134,134,134,134,134,134,134,134,0,134,134,134,134,134,134,0
1805,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,0
1806,197,197,197,197,197,197,197,197,197,197,0,197,197,197,197,197,197,0
1808,42,42,42,42,42,42,42,42,42,42,0,42,42,42,42,42,42,0
1809,16,16,16,16,16,16,16,16,16,16,0,16,16,16,16,16,16,0
1810,4,4,4,4,4,2,4,4,4,4,0,4,4,4,4,4,4,0
1815,281,281,281,281,281,281,281,281,281,281,0,281,281,281,281,281,281,0
1816,1161,1161,1161,1161,1161,1139,1161,1161,1161,1161,0,1161,1161,1161,1161,1161,1161,0
1818,56,56,56,56,56,56,56,56,56,56,0,56,56,56,56,56,56,0
1819,30,30,30,30,30,30,30,30,30,30,0,30,30,30,30,30,30,0
1821,44,44,44,44,44,44,44,44,44,44,0,44,44,44,44,44,44,0
1822,13,13,13,13,13,13,13,13,13,13,0,13,13,13,13,13,13,0
1824,570,570,570,570,570,570,570,570,570,570,0,570,570,570,570,570,570,0
1825,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1826,349,349,349,349,349,349,349,349,349,349,0,349,349,349,349,349,349,0
1828,38,38,38,38,38,25,38,38,38,38,0,38,38,38,38,38,38,0
1831,2215,2215,2215,2215,2215,2215,2215,2215,2215,2215,0,2215,2215,2215,2215,2215,2215,0
1832,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,0
1834,173,173,173,173,173,173,173,173,173,173,0,173,173,173,173,173,173,0
1836,229,229,229,229,229,229,229,229,229,229,0,229,229,229,229,229,229,0
1837,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0
1839,33,33,33,33,33,30,33,33,33,33,0,33,33,33,33,33,33,0
1840,28,28,28,28,28,0,28,28,28,28,0,28,28,28,28,28,28,0
1841,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0
1844,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,0
1846,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0
1847,49,49,49,49,49,49,49,49,49,49,0,49,49,49,49,49,49,0
1848,60,60,60,60,60,60,60,60,60,60,0,60,60,60,60,60,60,0
1849,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,0
1852,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0
1853,1183,1183,1183,1183,1183,1183,1183,1183,1183,1183,0,1183,1183,1183,1183,1183,1183,0
1854,38,38,38,38,38,38,38,38,38,38,0,38,38,38,38,38,38,0
1855,279,279,279,279,279,279,279,279,279,279,0,279,279,279,279,279,279,0
1856,902,902,902,902,902,902,902,902,902,902,0,902,902,902,902,902,902,0
1858,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1866,859,859,859,859,859,859,859,859,859,859,0,859,859,859,859,859,859,0
1867,264,264,264,264,264,264,264,264,264,264,0,264,264,264,264,264,264,0
1868,1321,1321,1321,1321,1321,1321,1321,1321,1321,1321,0,1321,1321,1321,1321,1321,1321,0
1869,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1874,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,0
1876,27,27,27,27,27,22,27,27,27,27,0,27,27,27,27,27,27,0
1878,4466,4466,4466,4466,4466,4464,4466,4466,4466,4466,0,4466,4466,4466,4466,4466,4466,0
1879,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,0
1881,15,15,15,15,15,15,15,15,15,15,0,15,15,15,15,15,15,0
1882,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,0
1883,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,0,1045,1045,1045,1045,1045,1045,0
1884,38,38,38,38,38,17,38,38,38,38,0,38,38,38,38,38,38,0
1886,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,0
1889,86,86,86,86,86,86,86,86,86,86,0,86,86,86,86,86,86,0
1890,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0
1892,165,165,165,165,165,165,165,165,165,165,0,165,165,165,165,165,165,0
1894,29,29,29,29,29,19,29,29,29,29,0,29,29,29,29,29,29,0
1896,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,0
1898,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,0
1900,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0
1901,752,752,752,752,752,752,752,752,752,752,0,752,752,752,752,752,752,0
1902,25,25,25,25,25,25,25,25,25,25,0,25,25,25,25,25,25,0
1904,33,33,33,33,33,33,33,33,33,33,0,33,33,33,33,33,33,0
1905,42,42,42,42,42,42,42,42,42,42,0,42,42,42,42,42,42,0
1906,45,45,45,45,45,45,45,45,45,45,0,45,45,45,45,45,45,0
1907,19,19,19,19,19,15,19,19,19,19,0,19,19,19,19,19,19,0
1911,139,139,139,139,139,124,139,139,139,139,0,139,139,139,139,139,139,0
1913,46,46,46,46,46,46,46,46,46,46,0,46,46,46,46,46,46,0
1914,1951,1951,1951,1951,1951,1951,1951,1951,1951,1951,0,1951,1951,1951,1951,1951,1951,0
1915,51,51,51,51,51,51,51,51,51,51,0,51,51,51,51,51,51,0
1917,72,72,72,72,72,72,72,72,72,72,0,72,72,72,72,72,72,0
1919,527,527,527,527,527,527,527,527,527,527,0,527,527,527,527,527,527,0
1920,74,74,74,74,74,74,74,74,74,74,0,74,74,74,74,74,74,0
1921,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1922,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0
1923,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1924,23837,23837,23837,23837,23837,23231,23837,23837,23837,23837,0,23837,23837,23837,23837,23837,23837,0
1928,8,8,8,8,8,0,8,8,8,8,0,8,8,8,8,8,8,0
1930,1490,1490,1490,1490,1490,1466,1490,1490,1490,1490,0,1490,1490,1490,1490,1490,1490,0
1931,274,274,274,274,274,223,274,274,274,274,0,274,274,274,274,274,274,0
1932,587,587,587,587,587,587,587,587,587,587,0,587,587,587,587,587,587,0
1933,894,894,894,894,894,894,894,894,894,894,0,894,894,894,894,894,894,0
1934,124,124,124,124,124,124,124,124,124,124,0,124,124,124,124,124,124,0
1935,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1937,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,14,14,0
1938,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,0,2024,2024,2024,2024,2024,2024,0
1939,54,54,54,54,54,54,54,54,54,54,0,54,54,54,54,54,54,0
1941,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0
1942,17,17,17,17,17,17,17,17,17,17,0,17,17,17,17,17,17,0
1943,54,54,54,54,54,54,54,54,54,54,0,54,54,54,54,54,54,0
1944,26,26,26,26,26,26,26,26,26,26,0,26,26,26,26,26,26,0
1945,68,68,68,68,68,68,68,68,68,68,0,68,68,68,68,68,68,0
1946,3847,3847,3847,3847,3847,3837,3847,3847,3847,3847,0,3847,3847,3847,3847,3847,3847,0
1948,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,0
1949,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1950,18,18,18,18,18,18,18,18,18,18,0,18,18,18,18,18,18,0
1954,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1955,2,2,2,2,2,0,2,2,2,2,0,2,2,2,2,2,2,0
1959,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0
1962,17,17,17,17,17,17,17,17,17,17,0,17,17,17,17,17,17,0
1964,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0
1965,6,6,6,6,6,5,6,6,6,6,0,6,6,6,6,6,6,0
1966,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1967,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,0,1022,1022,1022,1022,1022,1022,0
1970,169,169,169,169,169,138,169,169,169,169,0,169,169,169,169,169,169,0
1971,4,4,4,4,4,0,4,4,4,4,0,4,4,4,4,4,4,0
1973,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1974,29,29,29,29,29,9,29,29,29,29,0,29,29,29,29,29,29,0
1980,3,3,3,3,3,2,3,3,3,3,0,3,3,3,3,3,3,0
1981,4,4,4,4,4,0,4,4,4,4,0,4,4,4,4,4,4,0
1982,38,38,38,38,38,38,38,38,38,38,0,38,38,38,38,38,38,0
1984,3,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3,3,0
1987,3300,3300,3300,3300,3300,1251,3300,3300,3300,3300,0,3300,3300,3300,3300,3300,3300,0
1988,7,7,7,7,7,2,7,7,7,7,0,7,7,7,7,7,7,0
1990,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0
1991,93,93,93,93,93,10,93,93,93,93,0,93,93,93,93,93,93,0
1992,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0
1994,3,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3,3,0
1995,60,60,60,60,60,60,60,60,60,60,0,60,60,60,60,60,60,0
1999,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
2000,15,15,15,15,15,15,15,15,15,15,0,15,15,15,15,15,15,0
2001,3,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3,3,0
2003,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,0
2004,218,218,218,218,218,218,218,218,218,218,0,218,218,218,218,218,218,0
2005,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,0
2007,649,649,649,649,649,649,649,649,649,649,0,649,649,649,649,649,649,0
2008,105,105,105,105,105,105,105,105,105,105,0,105,105,105,105,105,105,0
2010,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0
2013,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,0
2014,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0
2016,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0
2017,5,5,5,5,5,1,5,5,5,5,0,5,5,5,5,5,5,0
2020,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0
2021,67,67,67,67,67,67,67,67,67,67,0,67,67,67,67,67,67,0
2022,243,243,243,243,243,243,243,243,243,243,0,243,243,243,243,243,243,0
2023,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
2026,84,84,84,84,84,80,84,84,84,84,0,84,84,84,84,84,84,0
2027,35,35,35,35,35,35,35,35,35,35,0,35,35,35,35,35,35,0
2028,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,0
2030,136,136,136,136,136,136,136,136,136,136,0,136,136,136,136,136,136,0
2031,3886,3886,3886,3886,3886,3886,3886,3886,3886,3886,0,3886,3886,3886,3886,3886,3886,0
2032,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,0
2034,4,4,4,4,4,2,4,4,4,4,0,4,4,4,4,4,4,0
2035,38,38,38,38,38,38,38,38,38,38,0,38,38,38,38,38,38,0
2036,13,13,13,13,13,13,13,13,13,13,0,13,13,13,13,13,13,0
2037,35,35,35,35,35,35,35,35,35,35,0,35,35,35,35,35,35,0
